sourcesourceDB,sourceCollection,sourceFieldLocation,sourceDataType,destinationTable,destinationField,destinationDataType,function,meta
core,toDo,properties.claimantCommitmentProperties.customStartWorkAvailability,string,todo_ACCEPT_COMMITMENTS_TODO_PROPERTIES,properties_claimantCommitmentProperties_customStartWorkAvailability,string,, PII:UNKNOWN
core,toDo,properties.claimantCommitmentProperties.hoursToSpendLookingForWork,string,todo_ACCEPT_COMMITMENTS_TODO_PROPERTIES,properties_claimantCommitmentProperties_hoursToSpendLookingForWork,string,, PII:UNKNOWN
core,toDo,properties.claimantCommitmentProperties.jobs[*],string,todo_ACCEPT_COMMITMENTS_TODO_PROPERTIES,properties_claimantCommitmentProperties_jobs,string,, PII:UNKNOWN
core,toDo,properties.claimantCommitmentProperties.travelToWorkMinutes,string,todo_ACCEPT_COMMITMENTS_TODO_PROPERTIES,properties_claimantCommitmentProperties_travelToWorkMinutes,string,, PII:UNKNOWN
core,toDo,properties.claimantCommitmentProperties.wageAmount,string,todo_ACCEPT_COMMITMENTS_TODO_PROPERTIES,properties_claimantCommitmentProperties_wageAmount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
core,toDo,properties.claimantCommitmentProperties.workHours,string,todo_ACCEPT_COMMITMENTS_TODO_PROPERTIES,properties_claimantCommitmentProperties_workHours,string,, PII:UNKNOWN
core,toDo,properties.claimantCommitmentProperties.workPaymentFrequency,string,todo_ACCEPT_COMMITMENTS_TODO_PROPERTIES,properties_claimantCommitmentProperties_workPaymentFrequency,string,, PII:UNKNOWN
core,toDo,properties.claimantCommitmentProperties.workPreparationAndSearchSwitchedOff,boolean,todo_ACCEPT_COMMITMENTS_TODO_PROPERTIES,properties_claimantCommitmentProperties_workPreparationAndSearchSwitchedOff,string,, PII:UNKNOWN
core,toDo,properties.claimantCommitmentProperties.workSectionSwitchedOff,boolean,todo_ACCEPT_COMMITMENTS_TODO_PROPERTIES,properties_claimantCommitmentProperties_workSectionSwitchedOff,string,, PII:UNKNOWN
core,toDo,properties.workGroup,string,todo_ACCEPT_COMMITMENTS_TODO_PROPERTIES,properties_workGroup,string,, PII:UNKNOWN
core,toDo,properties.type,string,todo_ACCEPT_COMMITMENTS_TODO_PROPERTIES,properties_type,string,,JsonTypeName : ACCEPT_COMMITMENTS_TODO_PROPERTIES PII:UNKNOWN
core,toDo,_id.toDoId,string,todo_ACCEPT_COMMITMENTS_TODO_PROPERTIES,id,string,,
core,toDo,properties.acceptCommitmentsToDoId,string,todo_READ_ABOUT_REDUCED_PAYMENTS_TODO_PROPERTIES,properties_acceptCommitmentsToDoId,string,,UUID:uk.gov.dwp.universe.todo.ClaimantToDoId PII:UNKNOWN
core,toDo,properties.workGroup,string,todo_READ_ABOUT_REDUCED_PAYMENTS_TODO_PROPERTIES,properties_workGroup,string,, PII:UNKNOWN
core,toDo,properties.type,string,todo_READ_ABOUT_REDUCED_PAYMENTS_TODO_PROPERTIES,properties_type,string,,JsonTypeName : READ_ABOUT_REDUCED_PAYMENTS_TODO_PROPERTIES PII:UNKNOWN
core,toDo,_id.toDoId,string,todo_READ_ABOUT_REDUCED_PAYMENTS_TODO_PROPERTIES,id,string,,
core,toDo,properties.proveYourIdentityViaBankAccount,boolean,todo_VERIFY_YOUR_IDENTITY_TODO_PROPERTIES,properties_proveYourIdentityViaBankAccount,string,, PII:UNKNOWN
core,toDo,properties.type,string,todo_VERIFY_YOUR_IDENTITY_TODO_PROPERTIES,properties_type,string,,JsonTypeName : VERIFY_YOUR_IDENTITY_TODO_PROPERTIES PII:UNKNOWN
core,toDo,_id.toDoId,string,todo_VERIFY_YOUR_IDENTITY_TODO_PROPERTIES,id,string,,
core,toDo,properties.closeClaimByDate,string,todo_ANNUAL_VERIFICATION_TODO_PROPERTIES,properties_closeClaimByDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
core,toDo,properties.contractChanges[*],string,todo_ANNUAL_VERIFICATION_TODO_PROPERTIES,properties_contractChanges,string,,Enum values of all subtypes of uk.gov.dwp.universe.todo.ClaimantToDoType PII:UNKNOWN
core,toDo,properties.suspendPaymentByDate,string,todo_ANNUAL_VERIFICATION_TODO_PROPERTIES,properties_suspendPaymentByDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
core,toDo,properties.type,string,todo_ANNUAL_VERIFICATION_TODO_PROPERTIES,properties_type,string,,JsonTypeName : ANNUAL_VERIFICATION_TODO_PROPERTIES PII:UNKNOWN
core,toDo,_id.toDoId,string,todo_ANNUAL_VERIFICATION_TODO_PROPERTIES,id,string,,
core,toDo,properties.initiatorCitizenId,string,todo_BANK_DETAILS_CHANGE,properties_initiatorCitizenId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
core,toDo,properties.type,string,todo_BANK_DETAILS_CHANGE,properties_type,string,,JsonTypeName : BANK_DETAILS_CHANGE PII:UNKNOWN
core,toDo,_id.toDoId,string,todo_BANK_DETAILS_CHANGE,id,string,,
core,toDo,properties.showHaveCostsQuestion,boolean,todo_CHILDCARE_COSTS_CHANGE_CIRCS,properties_showHaveCostsQuestion,string,, PII:UNKNOWN
core,toDo,properties.type,string,todo_CHILDCARE_COSTS_CHANGE_CIRCS,properties_type,string,,JsonTypeName : CHILDCARE_COSTS_CHANGE_CIRCS PII:UNKNOWN
core,toDo,_id.toDoId,string,todo_CHILDCARE_COSTS_CHANGE_CIRCS,id,string,,
core,toDo,properties.notes,string,todo_CLAIMANT_NOTES,properties_notes,string,, PII:UNKNOWN
core,toDo,properties.type,string,todo_CLAIMANT_NOTES,properties_type,string,,JsonTypeName : CLAIMANT_NOTES PII:UNKNOWN
core,toDo,_id.toDoId,string,todo_CLAIMANT_NOTES,id,string,,
core,toDo,properties.savingsAndInvestmentsChanged,boolean,todo_CONTACT_SERVICE_CENTRE_TODO_PROPERTIES,properties_savingsAndInvestmentsChanged,string,, PII:UNKNOWN
core,toDo,properties.type,string,todo_CONTACT_SERVICE_CENTRE_TODO_PROPERTIES,properties_type,string,,JsonTypeName : CONTACT_SERVICE_CENTRE_TODO_PROPERTIES PII:UNKNOWN
core,toDo,_id.toDoId,string,todo_CONTACT_SERVICE_CENTRE_TODO_PROPERTIES,id,string,,
core,toDo,properties.agentNotes,string,todo_HAVE_A_LOOK_TODO_PROPERTIES,properties_agentNotes,string,, PII:UNKNOWN
core,toDo,properties.interventionRef,string,todo_HAVE_A_LOOK_TODO_PROPERTIES,properties_interventionRef,string,, PII:UNKNOWN
core,toDo,properties.interventionType,string,todo_HAVE_A_LOOK_TODO_PROPERTIES,properties_interventionType,string,, PII:UNKNOWN
core,toDo,properties.interventionVisited,boolean,todo_HAVE_A_LOOK_TODO_PROPERTIES,properties_interventionVisited,string,, PII:UNKNOWN
core,toDo,properties.type,string,todo_HAVE_A_LOOK_TODO_PROPERTIES,properties_type,string,,JsonTypeName : HAVE_A_LOOK_TODO_PROPERTIES PII:UNKNOWN
core,toDo,_id.toDoId,string,todo_HAVE_A_LOOK_TODO_PROPERTIES,id,string,,
core,toDo,properties.creationReason,string,todo_INITIAL_GATHER,properties_creationReason,string,, PII:UNKNOWN
core,toDo,properties.type,string,todo_INITIAL_GATHER,properties_type,string,,JsonTypeName : INITIAL_GATHER PII:UNKNOWN
core,toDo,_id.toDoId,string,todo_INITIAL_GATHER,id,string,,
core,toDo,properties.prepareToMeetWorkCoachJourney,string,todo_PREPARE_TO_MEET_WORK_COACH_TODO_PROPERTIES,properties_prepareToMeetWorkCoachJourney,string,, PII:UNKNOWN
core,toDo,properties.type,string,todo_PREPARE_TO_MEET_WORK_COACH_TODO_PROPERTIES,properties_type,string,,JsonTypeName : PREPARE_TO_MEET_WORK_COACH_TODO_PROPERTIES PII:UNKNOWN
core,toDo,_id.toDoId,string,todo_PREPARE_TO_MEET_WORK_COACH_TODO_PROPERTIES,id,string,,
core,toDo,properties.createdAt.d_date,string,todo_CHILDCARE_COSTS_PROVIDE_PROOF,properties_createdAt_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
core,toDo,properties.declarationId,string,todo_CHILDCARE_COSTS_PROVIDE_PROOF,properties_declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
core,toDo,properties.type,string,todo_CHILDCARE_COSTS_PROVIDE_PROOF,properties_type,string,,JsonTypeName : CHILDCARE_COSTS_PROVIDE_PROOF PII:UNKNOWN
core,toDo,_id.toDoId,string,todo_CHILDCARE_COSTS_PROVIDE_PROOF,id,string,,
core,toDo,properties.childcareCostClaimantUploadDetailsId,string,todo_CHILDCARE_PROVIDER_PROVIDE_PROOF,properties_childcareCostClaimantUploadDetailsId,string,,UUID:uk.gov.dwp.universe.upload.ClaimantUploadDetailsId PII:UNKNOWN
core,toDo,properties.childcareProviders[*],string,todo_CHILDCARE_PROVIDER_PROVIDE_PROOF,properties_childcareProviders,string,, PII:UNKNOWN
